date,datetimeObj,type,posts,Overall_EMA
09/17/2021,2021-09-17,NTT,0,0.4289592533345004
09/17/2021,2021-09-17,Unavailable,0,0.32171944000087527
09/20/2021,2021-09-20,TT,3,0.9912895800006566
09/20/2021,2021-09-20,NTT,3,1.4934671850004924
09/20/2021,2021-09-20,Unavailable,0,1.120100388750369
09/22/2021,2021-09-22,TT,3,1.590075291562777
09/22/2021,2021-09-22,NTT,1,1.4425564686720826
09/22/2021,2021-09-22,Unavailable,0,1.0819173515040619
09/23/2021,2021-09-23,TT,1,1.0614380136280464
09/23/2021,2021-09-23,NTT,0,0.7960785102210347
09/23/2021,2021-09-23,Unavailable,0,0.597058882665776
09/24/2021,2021-09-24,TT,2,0.9477941619993321
09/24/2021,2021-09-24,NTT,0,0.7108456214994989
09/24/2021,2021-09-24,Unavailable,0,0.5331342161246242
09/25/2021,2021-09-25,TT,5,1.6498506620934685
09/25/2021,2021-09-25,NTT,1,1.4873879965701013
09/25/2021,2021-09-25,Unavailable,0,1.1155409974275758
09/29/2021,2021-09-29,TT,2,1.3366557480706818
09/29/2021,2021-09-29,NTT,3,1.7524918110530114
09/29/2021,2021-09-29,Unavailable,0,1.3143688582897584
09/30/2021,2021-09-30,TT,3,1.735776643717319
09/30/2021,2021-09-30,NTT,0,1.301832482787989
09/30/2021,2021-09-30,Unavailable,0,0.9763743620909917
10/03/2021,2021-10-03,TT,1,0.9822807715682438
10/03/2021,2021-10-03,NTT,0,0.7367105786761827
10/03/2021,2021-10-03,Unavailable,0,0.552532934007137
10/05/2021,2021-10-05,TT,3,1.1643997005053528
10/05/2021,2021-10-05,NTT,0,0.8732997753790146
10/05/2021,2021-10-05,Unavailable,0,0.6549748315342608
10/09/2021,2021-10-09,TT,3,1.2412311236506957
10/09/2021,2021-10-09,NTT,2,1.4309233427380217
10/09/2021,2021-10-09,Unavailable,0,1.0731925070535162
10/10/2021,2021-10-10,TT,0,0.8048943802901372
10/10/2021,2021-10-10,NTT,1,0.8536707852176029
10/10/2021,2021-10-10,Unavailable,0,0.6402530889132021
10/11/2021,2021-10-11,TT,2,0.9801898166849017
10/11/2021,2021-10-11,NTT,0,0.7351423625136762
10/11/2021,2021-10-11,Unavailable,0,0.5513567718852571
10/14/2021,2021-10-14,TT,2,0.9135175789139429
10/14/2021,2021-10-14,NTT,0,0.6851381841854571
10/14/2021,2021-10-14,Unavailable,0,0.5138536381390928
10/18/2021,2021-10-18,TT,0,0.3853902286043196
10/18/2021,2021-10-18,NTT,1,0.5390426714532397
10/18/2021,2021-10-18,Unavailable,0,0.4042820035899298
10/19/2021,2021-10-19,TT,0,0.3032115026924473
10/19/2021,2021-10-19,NTT,1,0.4774086270193355
10/19/2021,2021-10-19,Unavailable,0,0.3580564702645016
10/20/2021,2021-10-20,TT,1,0.5185423526983762
10/20/2021,2021-10-20,NTT,0,0.38890676452378214
10/20/2021,2021-10-20,Unavailable,0,0.2916800733928366
10/21/2021,2021-10-21,TT,4,1.2187600550446276
10/21/2021,2021-10-21,NTT,0,0.9140700412834707
10/21/2021,2021-10-21,Unavailable,0,0.6855525309626029
10/25/2021,2021-10-25,TT,2,1.0141643982219524
10/25/2021,2021-10-25,NTT,0,0.7606232986664643
10/25/2021,2021-10-25,Unavailable,0,0.5704674739998481
10/27/2021,2021-10-27,TT,2,0.9278506054998862
10/27/2021,2021-10-27,NTT,1,0.9458879541249147
10/27/2021,2021-10-27,Unavailable,0,0.7094159655936859
10/28/2021,2021-10-28,TT,1,0.7820619741952645
10/28/2021,2021-10-28,NTT,0,0.5865464806464483
10/28/2021,2021-10-28,Unavailable,0,0.4399098604848362
11/01/2021,2021-11-01,TT,2,0.8299323953636273
11/01/2021,2021-11-01,NTT,0,0.6224492965227204
11/01/2021,2021-11-01,Unavailable,0,0.4668369723920403
11/02/2021,2021-11-02,TT,1,0.6001277292940302
11/02/2021,2021-11-02,NTT,0,0.45009579697052265
11/02/2021,2021-11-02,Unavailable,0,0.33757184772789195
11/03/2021,2021-11-03,TT,3,1.0031788857959192
11/03/2021,2021-11-03,NTT,1,1.0023841643469393
11/03/2021,2021-11-03,Unavailable,0,0.7517881232602045
11/04/2021,2021-11-04,TT,0,0.5638410924451533
11/04/2021,2021-11-04,NTT,3,1.1728808193338651
11/04/2021,2021-11-04,Unavailable,0,0.8796606145003988
11/05/2021,2021-11-05,TT,1,0.9097454608752991
11/05/2021,2021-11-05,NTT,1,0.9323090956564744
11/05/2021,2021-11-05,Unavailable,0,0.6992318217423557
11/07/2021,2021-11-07,TT,1,0.7744238663067669
11/07/2021,2021-11-07,NTT,0,0.580817899730075
11/07/2021,2021-11-07,Unavailable,0,0.43561342479755627
11/09/2021,2021-11-09,TT,1,0.5767100685981672
11/09/2021,2021-11-09,NTT,4,1.4325325514486256
11/09/2021,2021-11-09,Unavailable,0,1.0743994135864692
11/11/2021,2021-11-11,TT,3,1.555799560189852
11/11/2021,2021-11-11,NTT,1,1.416849670142389
11/11/2021,2021-11-11,Unavailable,0,1.0626372526067915
11/12/2021,2021-11-12,TT,2,1.2969779394550935
11/12/2021,2021-11-12,NTT,2,1.47273345459132
11/12/2021,2021-11-12,Unavailable,0,1.10455009094349
11/15/2021,2021-11-15,TT,1,1.0784125682076176
11/15/2021,2021-11-15,NTT,0,0.8088094261557132
11/15/2021,2021-11-15,Unavailable,0,0.6066070696167848
11/16/2021,2021-11-16,TT,0,0.45495530221258856
11/16/2021,2021-11-16,NTT,1,0.5912164766594414
11/16/2021,2021-11-16,Unavailable,0,0.4434123574945811
11/17/2021,2021-11-17,TT,3,1.082559268120936
11/17/2021,2021-11-17,NTT,3,1.5619194510907022
11/17/2021,2021-11-17,Unavailable,0,1.1714395883180264
11/18/2021,2021-11-18,TT,0,0.8785796912385198
11/18/2021,2021-11-18,NTT,1,0.9089347684288899
11/18/2021,2021-11-18,Unavailable,0,0.6817010763216673
11/19/2021,2021-11-19,TT,1,0.7612758072412505
11/19/2021,2021-11-19,NTT,1,0.820956855430938
11/19/2021,2021-11-19,Unavailable,0,0.6157176415732034
11/26/2021,2021-11-26,TT,0,0.46178823117990253
11/26/2021,2021-11-26,NTT,1,0.5963411733849269
11/26/2021,2021-11-26,Unavailable,0,0.44725588003869515
11/27/2021,2021-11-27,TT,2,0.8354419100290215
11/27/2021,2021-11-27,NTT,2,1.1265814325217662
11/27/2021,2021-11-27,Unavailable,0,0.8449360743913247
11/30/2021,2021-11-30,TT,2,1.1337020557934936
11/30/2021,2021-11-30,NTT,2,1.3502765418451201
11/30/2021,2021-11-30,Unavailable,0,1.01270740638384
12/01/2021,2021-12-01,TT,1,1.00953055478788
12/01/2021,2021-12-01,NTT,0,0.7571479160909099
12/01/2021,2021-12-01,Unavailable,0,0.5678609370681824
12/05/2021,2021-12-05,TT,2,0.9258957028011369
12/05/2021,2021-12-05,NTT,3,1.4444217771008527
12/05/2021,2021-12-05,Unavailable,0,1.0833163328256394
12/07/2021,2021-12-07,TT,0,0.8124872496192296
12/07/2021,2021-12-07,NTT,3,1.3593654372144222
12/07/2021,2021-12-07,Unavailable,0,1.0195240779108166
12/08/2021,2021-12-08,TT,1,1.0146430584331123
12/08/2021,2021-12-08,NTT,0,0.7609822938248342
12/08/2021,2021-12-08,Unavailable,0,0.5707367203686255
12/09/2021,2021-12-09,TT,2,0.9280525402764692
12/09/2021,2021-12-09,NTT,0,0.6960394052073519
12/09/2021,2021-12-09,Unavailable,0,0.5220295539055139
12/12/2021,2021-12-12,TT,1,0.6415221654291354
12/12/2021,2021-12-12,NTT,0,0.4811416240718515
12/12/2021,2021-12-12,Unavailable,0,0.36085621805388857
12/14/2021,2021-12-14,TT,1,0.5206421635404165
12/14/2021,2021-12-14,NTT,2,0.8904816226553125
12/14/2021,2021-12-14,Unavailable,0,0.6678612169914843
12/20/2021,2021-12-20,TT,2,1.0008959127436132
12/20/2021,2021-12-20,NTT,4,1.7506719345577102
12/20/2021,2021-12-20,Unavailable,0,1.3130039509182825
12/26/2021,2021-12-26,TT,2,1.4847529631887117
12/26/2021,2021-12-26,NTT,2,1.613564722391534
12/26/2021,2021-12-26,Unavailable,0,1.2101735417936503
12/29/2021,2021-12-29,TT,1,1.1576301563452378
12/29/2021,2021-12-29,NTT,0,0.8682226172589284
12/29/2021,2021-12-29,Unavailable,0,0.6511669629441962
01/03/2022,2022-01-03,TT,1,0.7383752222081471
01/03/2022,2022-01-03,NTT,0,0.5537814166561102
01/03/2022,2022-01-03,Unavailable,0,0.41533606249208266
01/04/2022,2022-01-04,TT,0,0.31150204686906197
01/04/2022,2022-01-04,NTT,1,0.48362653515179654
01/04/2022,2022-01-04,Unavailable,0,0.36271990136384735
01/07/2022,2022-01-07,TT,1,0.5220399260228855
01/07/2022,2022-01-07,NTT,1,0.6415299445171642
01/07/2022,2022-01-07,Unavailable,0,0.4811474583878731
01/16/2022,2022-01-16,TT,1,0.6108605937909048
01/16/2022,2022-01-16,NTT,1,0.7081454453431786
01/16/2022,2022-01-16,Unavailable,0,0.5311090840073839
01/20/2022,2022-01-20,TT,0,0.3983318130055379
01/20/2022,2022-01-20,NTT,3,1.0487488597541534
01/20/2022,2022-01-20,Unavailable,0,0.7865616448156151
01/24/2022,2022-01-24,TT,0,0.5899212336117112
01/24/2022,2022-01-24,NTT,1,0.6924409252087834
01/24/2022,2022-01-24,Unavailable,0,0.5193306939065875
01/25/2022,2022-01-25,TT,1,0.6394980204299406
01/25/2022,2022-01-25,NTT,1,0.7296235153224554
01/25/2022,2022-01-25,Unavailable,0,0.5472176364918415
01/27/2022,2022-01-27,TT,0,0.41041322736888114
01/27/2022,2022-01-27,NTT,1,0.5578099205266609
01/27/2022,2022-01-27,Unavailable,0,0.41835744039499567
02/01/2022,2022-02-01,TT,0,0.3137680802962467
02/01/2022,2022-02-01,NTT,2,0.735326060222185
02/01/2022,2022-02-01,Unavailable,0,0.5514945451666388
02/02/2022,2022-02-02,TT,0,0.41362090887497904
02/02/2022,2022-02-02,NTT,2,0.8102156816562344
02/02/2022,2022-02-02,Unavailable,0,0.6076617612421757
02/03/2022,2022-02-03,TT,0,0.4557463209316318
02/03/2022,2022-02-03,NTT,1,0.5918097406987238
02/03/2022,2022-02-03,Unavailable,0,0.44385730552404284
02/05/2022,2022-02-05,TT,1,0.5828929791430322
02/05/2022,2022-02-05,NTT,0,0.43716973435727413
02/05/2022,2022-02-05,Unavailable,0,0.32787730076795557
02/07/2022,2022-02-07,TT,0,0.24590797557596666
02/07/2022,2022-02-07,NTT,1,0.4344309816819751
02/07/2022,2022-02-07,Unavailable,0,0.3258232362614813
02/10/2022,2022-02-10,TT,0,0.24436742719611096
02/10/2022,2022-02-10,NTT,3,0.9332755703970834
02/10/2022,2022-02-10,Unavailable,0,0.6999566777978125
02/18/2022,2022-02-18,TT,3,1.2749675083483594
02/18/2022,2022-02-18,NTT,4,1.9562256312612696
02/18/2022,2022-02-18,Unavailable,0,1.467169223445952
02/22/2022,2022-02-22,TT,0,1.1003769175844638
02/22/2022,2022-02-22,NTT,3,1.575282688188348
02/22/2022,2022-02-22,Unavailable,0,1.1814620161412608
02/23/2022,2022-02-23,TT,1,1.1360965121059456
02/23/2022,2022-02-23,NTT,0,0.8520723840794592
02/23/2022,2022-02-23,Unavailable,0,0.6390542880595943
02/24/2022,2022-02-24,TT,1,0.7292907160446956
02/24/2022,2022-02-24,NTT,0,0.5469680370335217
02/24/2022,2022-02-24,Unavailable,0,0.4102260277751413
02/28/2022,2022-02-28,TT,0,0.3076695208313559
02/28/2022,2022-02-28,NTT,1,0.48075214062351695
02/28/2022,2022-02-28,Unavailable,0,0.3605641054676377
03/02/2022,2022-03-02,TT,1,0.5204230791007283
03/02/2022,2022-03-02,NTT,1,0.6403173093255462
03/02/2022,2022-03-02,Unavailable,0,0.4802379819941596
03/06/2022,2022-03-06,TT,1,0.6101784864956197
03/06/2022,2022-03-06,NTT,2,0.9576338648717149
03/06/2022,2022-03-06,Unavailable,0,0.7182253986537861
03/08/2022,2022-03-08,TT,0,0.5386690489903395
03/08/2022,2022-03-08,NTT,1,0.6540017867427547
03/08/2022,2022-03-08,Unavailable,0,0.49050134005706597
03/09/2022,2022-03-09,TT,1,0.6178760050427995
03/09/2022,2022-03-09,NTT,1,0.7134070037820996
03/09/2022,2022-03-09,Unavailable,0,0.5350552528365747
03/10/2022,2022-03-10,TT,1,0.6512914396274311
03/10/2022,2022-03-10,NTT,2,0.9884685797205733
03/10/2022,2022-03-10,Unavailable,0,0.7413514347904299
03/17/2022,2022-03-17,TT,0,0.5560135760928223
03/17/2022,2022-03-17,NTT,3,1.1670101820696168
03/17/2022,2022-03-17,Unavailable,0,0.8752576365522126
03/23/2022,2022-03-23,TT,0,0.6564432274141593
03/23/2022,2022-03-23,NTT,4,1.4923324205606194
03/23/2022,2022-03-23,Unavailable,0,1.1192493154204646
03/25/2022,2022-03-25,TT,0,0.8394369865653484
03/25/2022,2022-03-25,NTT,2,1.1295777399240112
03/25/2022,2022-03-25,Unavailable,0,0.8471833049430084
03/29/2022,2022-03-29,TT,0,0.6353874787072562
03/29/2022,2022-03-29,NTT,3,1.2265406090304423
03/29/2022,2022-03-29,Unavailable,0,0.9199054567728316
03/30/2022,2022-03-30,TT,0,0.6899290925796236
03/30/2022,2022-03-30,NTT,1,0.7674468194347178
03/30/2022,2022-03-30,Unavailable,0,0.5755851145760383
04/05/2022,2022-04-05,TT,1,0.6816888359320288
04/05/2022,2022-04-05,NTT,1,0.7612666269490217
04/05/2022,2022-04-05,Unavailable,0,0.5709499702117662
04/07/2022,2022-04-07,TT,0,0.42821247765882464
04/07/2022,2022-04-07,NTT,1,0.5711593582441185
04/07/2022,2022-04-07,Unavailable,0,0.4283695186830888
04/11/2022,2022-04-11,TT,0,0.3212771390123166
04/11/2022,2022-04-11,NTT,1,0.4909578542592375
04/11/2022,2022-04-11,Unavailable,0,0.3682183906944281
04/13/2022,2022-04-13,TT,0,0.27616379302082106
04/13/2022,2022-04-13,NTT,4,1.207122844765616
04/13/2022,2022-04-13,Unavailable,0,0.9053421335742119
04/19/2022,2022-04-19,TT,0,0.6790066001806588
04/19/2022,2022-04-19,NTT,1,0.7592549501354942
04/19/2022,2022-04-19,Unavailable,0,0.5694412126016205
04/25/2022,2022-04-25,TT,0,0.42708090945121535
04/25/2022,2022-04-25,NTT,3,1.0703106820884116
04/25/2022,2022-04-25,Unavailable,0,0.8027330115663087
04/26/2022,2022-04-26,TT,1,0.8520497586747315
04/26/2022,2022-04-26,NTT,0,0.6390373190060485
04/26/2022,2022-04-26,Unavailable,0,0.47927798925453635
05/04/2022,2022-05-04,TT,1,0.6094584919409023
05/04/2022,2022-05-04,NTT,5,1.707093868955677
05/04/2022,2022-05-04,Unavailable,0,1.2803204017167575
05/09/2022,2022-05-09,TT,0,0.9602403012875681
05/09/2022,2022-05-09,NTT,2,1.220180225965676
05/09/2022,2022-05-09,Unavailable,0,0.915135169474257
05/13/2022,2022-05-13,TT,1,0.9363513771056927
05/13/2022,2022-05-13,NTT,1,0.9522635328292696
05/13/2022,2022-05-13,Unavailable,0,0.7141976496219521
05/19/2022,2022-05-19,TT,0,0.535648237216464
05/19/2022,2022-05-19,NTT,1,0.6517361779123481
05/19/2022,2022-05-19,Unavailable,0,0.488802133434261
05/20/2022,2022-05-20,TT,0,0.3666016000756957
05/20/2022,2022-05-20,NTT,1,0.5249512000567718
05/20/2022,2022-05-20,Unavailable,0,0.3937134000425788
05/25/2022,2022-05-25,TT,0,0.29528505003193406
05/25/2022,2022-05-25,NTT,1,0.4714637875239506
05/25/2022,2022-05-25,Unavailable,0,0.3535978406429629
05/26/2022,2022-05-26,TT,0,0.26519838048222216
05/26/2022,2022-05-26,NTT,1,0.44889878536166666
05/26/2022,2022-05-26,Unavailable,0,0.33667408902124996
05/27/2022,2022-05-27,TT,0,0.25250556676593744
05/27/2022,2022-05-27,NTT,1,0.4393791750744531
05/27/2022,2022-05-27,Unavailable,0,0.3295343813058398
05/30/2022,2022-05-30,TT,0,0.2471507859793798
05/30/2022,2022-05-30,NTT,5,1.435363089484535
05/30/2022,2022-05-30,Unavailable,0,1.0765223171134013
06/02/2022,2022-06-02,TT,0,0.8073917378350509
06/02/2022,2022-06-02,NTT,1,0.8555438033762882
06/02/2022,2022-06-02,Unavailable,0,0.6416578525322161
06/13/2022,2022-06-13,TT,0,0.481243389399162
06/13/2022,2022-06-13,NTT,2,0.8609325420493716
06/13/2022,2022-06-13,Unavailable,0,0.6456994065370286
06/22/2022,2022-06-22,TT,0,0.48427455490277144
06/22/2022,2022-06-22,NTT,1,0.6132059161770785
06/22/2022,2022-06-22,Unavailable,0,0.4599044371328089
08/17/2022,2022-08-17,TT,1,0.5949283278496067
08/17/2022,2022-08-17,NTT,0,0.446196245887205
08/17/2022,2022-08-17,Unavailable,0,0.3346471844154037
08/29/2022,2022-08-29,TT,1,0.5009853883115528
08/29/2022,2022-08-29,NTT,0,0.3757390412336646
08/29/2022,2022-08-29,Unavailable,0,0.2818042809252484
09/01/2022,2022-09-01,TT,4,1.2113532106939364
09/01/2022,2022-09-01,NTT,2,1.4085149080204522
09/01/2022,2022-09-01,Unavailable,0,1.056386181015339
09/06/2022,2022-09-06,TT,1,1.0422896357615041
09/06/2022,2022-09-06,NTT,0,0.7817172268211281
09/06/2022,2022-09-06,Unavailable,0,0.586287920115846
09/08/2022,2022-09-08,TT,1,0.6897159400868844
09/08/2022,2022-09-08,NTT,0,0.5172869550651633
09/08/2022,2022-09-08,Unavailable,0,0.3879652162988725
09/12/2022,2022-09-12,TT,2,0.7909739122241545
09/12/2022,2022-09-12,NTT,1,0.8432304341681159
09/12/2022,2022-09-12,Unavailable,0,0.6324228256260869
09/14/2022,2022-09-14,TT,4,1.4743171192195652
09/14/2022,2022-09-14,NTT,0,1.1057378394146737
09/14/2022,2022-09-14,Unavailable,0,0.8293033795610053
09/15/2022,2022-09-15,TT,1,0.871977534670754
09/15/2022,2022-09-15,NTT,4,1.6539831510030658
09/15/2022,2022-09-15,Unavailable,0,1.2404873632522992
09/16/2022,2022-09-16,TT,2,1.4303655224392244
09/16/2022,2022-09-16,NTT,1,1.3227741418294183
09/16/2022,2022-09-16,Unavailable,0,0.9920806063720636
09/19/2022,2022-09-19,TT,1,0.9940604547790477
09/19/2022,2022-09-19,NTT,2,1.2455453410842858
09/19/2022,2022-09-19,Unavailable,0,0.9341590058132143
09/20/2022,2022-09-20,TT,2,1.2006192543599108
09/20/2022,2022-09-20,NTT,0,0.900464440769933
09/20/2022,2022-09-20,Unavailable,0,0.6753483305774497
09/22/2022,2022-09-22,TT,4,1.5065112479330875
09/22/2022,2022-09-22,NTT,1,1.3798834359498156
09/22/2022,2022-09-22,Unavailable,0,1.0349125769623615
09/24/2022,2022-09-24,TT,0,0.7761844327217711
09/24/2022,2022-09-24,NTT,1,0.8321383245413283
09/24/2022,2022-09-24,Unavailable,0,0.6241037434059962
09/28/2022,2022-09-28,TT,4,1.4680778075544971
09/28/2022,2022-09-28,NTT,3,1.851058355665873
09/28/2022,2022-09-28,Unavailable,0,1.3882937667494046
10/02/2022,2022-10-02,TT,0,1.0412203250620533
10/02/2022,2022-10-02,NTT,1,1.0309152437965399
10/02/2022,2022-10-02,Unavailable,0,0.7731864328474048
10/04/2022,2022-10-04,TT,3,1.3298898246355537
10/04/2022,2022-10-04,NTT,1,1.2474173684766652
10/04/2022,2022-10-04,Unavailable,0,0.9355630263574989
10/05/2022,2022-10-05,TT,2,1.2016722697681241
10/05/2022,2022-10-05,NTT,0,0.9012542023260931
10/05/2022,2022-10-05,Unavailable,0,0.6759406517445697
10/06/2022,2022-10-06,TT,2,1.0069554888084273
10/06/2022,2022-10-06,NTT,0,0.7552166166063204
10/06/2022,2022-10-06,Unavailable,0,0.5664124624547403
10/10/2022,2022-10-10,TT,7,2.1748093468410556
10/10/2022,2022-10-10,NTT,2,2.131107010130792
10/10/2022,2022-10-10,Unavailable,0,1.5983302575980938
10/11/2022,2022-10-11,TT,2,1.6987476931985703
10/11/2022,2022-10-11,NTT,0,1.2740607698989277
10/11/2022,2022-10-11,Unavailable,0,0.9555455774241957
10/13/2022,2022-10-13,TT,4,1.716659183068147
10/13/2022,2022-10-13,NTT,3,2.0374943873011104
10/13/2022,2022-10-13,Unavailable,0,1.5281207904758327
10/18/2022,2022-10-18,TT,4,2.1460905928568748
10/18/2022,2022-10-18,NTT,5,2.859567944642656
10/18/2022,2022-10-18,Unavailable,0,2.144675958481992
10/20/2022,2022-10-20,TT,1,1.858506968861494
10/20/2022,2022-10-20,NTT,0,1.3938802266461203
10/20/2022,2022-10-20,Unavailable,0,1.0454101699845901
10/21/2022,2022-10-21,TT,0,0.7840576274884425
10/21/2022,2022-10-21,NTT,2,1.088043220616332
10/21/2022,2022-10-21,Unavailable,0,0.8160324154622489
10/26/2022,2022-10-26,TT,2,1.1120243115966868
10/26/2022,2022-10-26,NTT,2,1.334018233697515
10/26/2022,2022-10-26,Unavailable,0,1.0005136752731363
10/27/2022,2022-10-27,TT,1,1.000385256454852
10/27/2022,2022-10-27,NTT,0,0.7502889423411391
10/27/2022,2022-10-27,Unavailable,0,0.5627167067558543
10/28/2022,2022-10-28,TT,2,0.9220375300668908
10/28/2022,2022-10-28,NTT,0,0.691528147550168
10/28/2022,2022-10-28,Unavailable,0,0.518646110662626
11/01/2022,2022-11-01,TT,2,0.8889845829969696
11/01/2022,2022-11-01,NTT,4,1.6667384372477274
11/01/2022,2022-11-01,Unavailable,0,1.2500538279357953
11/05/2022,2022-11-05,TT,1,1.1875403709518464
11/05/2022,2022-11-05,NTT,2,1.3906552782138848
11/05/2022,2022-11-05,Unavailable,0,1.0429914586604134
11/08/2022,2022-11-08,TT,7,2.53224359399531
11/08/2022,2022-11-08,NTT,0,1.8991826954964823
11/08/2022,2022-11-08,Unavailable,0,1.4243870216223615
11/09/2022,2022-11-09,TT,0,1.068290266216771
11/09/2022,2022-11-09,NTT,1,1.0512176996625782
11/09/2022,2022-11-09,Unavailable,0,0.7884132747469336
11/11/2022,2022-11-11,TT,2,1.0913099560602002
11/11/2022,2022-11-11,NTT,2,1.31848246704515
11/11/2022,2022-11-11,Unavailable,0,0.9888618502838624
11/14/2022,2022-11-14,TT,1,0.9916463877128968
11/14/2022,2022-11-14,NTT,1,0.9937347907846726
11/14/2022,2022-11-14,Unavailable,0,0.7453010930885043
11/15/2022,2022-11-15,TT,1,0.8089758198163783
11/15/2022,2022-11-15,NTT,0,0.6067318648622837
11/15/2022,2022-11-15,Unavailable,0,0.4550488986467128
11/17/2022,2022-11-17,TT,1,0.5912866739850345
11/17/2022,2022-11-17,NTT,2,0.943465005488776
11/17/2022,2022-11-17,Unavailable,0,0.7075987541165819
11/18/2022,2022-11-18,TT,1,0.7806990655874365
11/18/2022,2022-11-18,NTT,1,0.8355242991905775
11/18/2022,2022-11-18,Unavailable,0,0.6266432243929331
11/20/2022,2022-11-20,TT,1,0.7199824182946998
11/20/2022,2022-11-20,NTT,1,0.7899868137210249
11/20/2022,2022-11-20,Unavailable,0,0.5924901102907686
11/22/2022,2022-11-22,TT,10,2.9443675827180766
11/22/2022,2022-11-22,NTT,1,2.458275687038557
11/22/2022,2022-11-22,Unavailable,0,1.8437067652789179
11/28/2022,2022-11-28,TT,1,1.6327800739591884
11/28/2022,2022-11-28,NTT,2,1.7245850554693913
11/28/2022,2022-11-28,Unavailable,0,1.2934387916020433
11/29/2022,2022-11-29,TT,2,1.4700790937015324
11/29/2022,2022-11-29,NTT,0,1.1025593202761492
11/29/2022,2022-11-29,Unavailable,0,0.8269194902071119
12/02/2022,2022-12-02,TT,0,0.6201896176553339
12/02/2022,2022-12-02,NTT,1,0.7151422132415004
12/02/2022,2022-12-02,Unavailable,0,0.5363566599311252
12/04/2022,2022-12-04,TT,1,0.6522674949483439
12/04/2022,2022-12-04,NTT,0,0.4892006212112579
12/04/2022,2022-12-04,Unavailable,0,0.3669004659084434
12/05/2022,2022-12-05,TT,1,0.5251753494313326
12/05/2022,2022-12-05,NTT,0,0.3938815120734994
12/05/2022,2022-12-05,Unavailable,0,0.29541113405512454
12/08/2022,2022-12-08,TT,0,0.2215583505413434
12/08/2022,2022-12-08,NTT,3,0.9161687629060077
12/08/2022,2022-12-08,Unavailable,0,0.6871265721795057
12/20/2022,2022-12-20,TT,3,1.2653449291346293
12/20/2022,2022-12-20,NTT,3,1.6990086968509721
12/20/2022,2022-12-20,Unavailable,0,1.274256522638229
01/04/2023,2023-01-04,TT,1,1.2056923919786717
01/04/2023,2023-01-04,NTT,0,0.9042692939840038
01/04/2023,2023-01-04,Unavailable,0,0.6782019704880028
01/10/2023,2023-01-10,TT,2,1.008651477866002
01/10/2023,2023-01-10,NTT,1,1.0064886083995015
01/10/2023,2023-01-10,Unavailable,0,0.7548664562996261
01/16/2023,2023-01-16,TT,1,0.8161498422247196
01/16/2023,2023-01-16,NTT,2,1.1121123816685399
01/16/2023,2023-01-16,Unavailable,0,0.8340842862514048
01/19/2023,2023-01-19,TT,1,0.8755632146885537
01/19/2023,2023-01-19,NTT,1,0.9066724110164153
01/19/2023,2023-01-19,Unavailable,0,0.6800043082623114
01/27/2023,2023-01-27,TT,0,0.5100032311967335
01/27/2023,2023-01-27,NTT,3,1.1325024233975503
01/27/2023,2023-01-27,Unavailable,0,0.8493768175481626
02/02/2023,2023-02-02,TT,2,1.137032613161122
02/02/2023,2023-02-02,NTT,2,1.3527744598708413
02/02/2023,2023-02-02,Unavailable,0,1.0145808449031308
02/09/2023,2023-02-09,TT,2,1.260935633677348
02/09/2023,2023-02-09,NTT,1,1.1957017252580109
02/09/2023,2023-02-09,Unavailable,0,0.8967762939435081
02/16/2023,2023-02-16,TT,0,0.6725822204576309
02/16/2023,2023-02-16,NTT,1,0.7544366653432233
02/16/2023,2023-02-16,Unavailable,0,0.5658274990074174
02/17/2023,2023-02-17,TT,0,0.424370624255563
02/17/2023,2023-02-17,NTT,3,1.0682779681916723
02/17/2023,2023-02-17,Unavailable,0,0.8012084761437542
02/27/2023,2023-02-27,TT,0,0.6009063571078156
02/27/2023,2023-02-27,NTT,2,0.9506797678308618
02/27/2023,2023-02-27,Unavailable,0,0.7130098258731463
03/08/2023,2023-03-08,TT,0,0.5347573694048597
03/08/2023,2023-03-08,NTT,5,1.651068027053645
03/08/2023,2023-03-08,Unavailable,0,1.2383010202902336
03/10/2023,2023-03-10,TT,0,0.9287257652176751
03/10/2023,2023-03-10,NTT,2,1.1965443239132563
03/10/2023,2023-03-10,Unavailable,0,0.8974082429349421
03/17/2023,2023-03-17,TT,0,0.6730561822012066
03/17/2023,2023-03-17,NTT,1,0.7547921366509049
03/17/2023,2023-03-17,Unavailable,0,0.5660941024881786
03/22/2023,2023-03-22,TT,0,0.4245705768661339
03/22/2023,2023-03-22,NTT,2,0.8184279326496006
03/22/2023,2023-03-22,Unavailable,0,0.6138209494872003
03/24/2023,2023-03-24,TT,0,0.4603657121154002
03/24/2023,2023-03-24,NTT,1,0.5952742840865501
03/24/2023,2023-03-24,Unavailable,0,0.4464557130649126
03/29/2023,2023-03-29,TT,1,0.5848417847986844
03/29/2023,2023-03-29,NTT,1,0.6886313385990133
03/29/2023,2023-03-29,Unavailable,0,0.51647350394926
04/11/2023,2023-04-11,TT,0,0.38735512796194493
04/11/2023,2023-04-11,NTT,3,1.0405163459714588
04/11/2023,2023-04-11,Unavailable,0,0.7803872594785941
04/18/2023,2023-04-18,TT,0,0.5852904446089455
04/18/2023,2023-04-18,NTT,2,0.9389678334567092
04/18/2023,2023-04-18,Unavailable,0,0.7042258750925318
05/01/2023,2023-05-01,TT,0,0.5281694063193988
05/01/2023,2023-05-01,NTT,2,0.8961270547395492
